time,topic,related,emotion,content,comment
1995.00000,7,1,0.0,5,r9k r9k FeelsBadMan 🔫
1999.00000,3,1,1.0,5,Dog your gold collection is getting there... keep it up!
2005.00000,,1,0.0,5,Русские + в Чат?
2009.00000,3,2,0.0,5,here we go boys can he do it
2009.50000,10,1,0.0,2,SMOrc
2010.00000,10,2,3.0,2,GivePLZ FrankerZ TakeNRG TakeNRG
2010.50000,5,2,1.0,5,who do you have 80 gold guest wihsper me
2011.00000,5,2,0.0,5,there u go
2011.50000,10,1,0.0,2,SMOrc 👌
2012.00000,2,1,2.0,5,"hey dog why don't you play brawl ""cause I don't like them"" SeemsGood"
2013.00000,8,1,1.0,5,PogChamp combo
2015.00000,8,2,0.0,5,INC
2016.00000,10,1,0.0,2,SMOrc
2016.50000,5,1,0.0,5,"( °﻿ ͜ʖ͡°)╭∩╮Hey serrer, here's an 80g quest for you ( °﻿ ͜ʖ͡°)╭∩╮"
2020.00000,8,1,1.0,5,1 card from full combo PogChamp
2020.50000,10,1,1.0,2,PogChamp
2021.00000,6,2,0.0,5,When your emotes are water guns now FeelsBadMan 🔫
2023.00000,8,1,0.0,5,PogChamp 36 damage
2023.50000,8,2,0.0,5,If only bloodlust
2027.00000,10,2,2.0,2,GivePLZ DoritosChip TakeNRG
2027.50000,5,2,0.0,5,FeelsGoodMan 🔫 HARAMBE I'M COMING FeelsGoodMan 🔫
2033.00000,10,2,2.0,2,GivePLZ StinkyCheese TakeNRG
2037.00000,7,2,0.0,5,here's a brawl for you SoBayed
2041.00000,1,1,0.0,5,"( °﻿ ͜ʖ͡°)╭∩╮1Hey serrer, here's an 80g quest for you ( °﻿ ͜ʖ͡°)╭∩╮"
2042.00000,1,2,-2.0,5,tank up ResidentSleeper
2044.00000,5,2,1.0,5,45 4Head
2047.00000,10,2,0,2,DO IT
2050.00000,8,2,0.0,5,Missed totem
2053.00000,8,2,0.0,5,MISSED HEROPOWER
2054.00000,8,2,2.0,5,Missed hero power 4Head
2054.50000,8,2,0.0,5,one off inc.
2055.00000,3,2,0.0,5,double shield slam
2058.00000,6,1,0.0,5,"Dog, do you know Faellu?"
2061.00000,6,1,1.0,5,CHINS OUT FOR LEAFY LUL
2061.50000,6,2,0.0,5,just do it
2062.00000,1,1,0.0,5,"( °﻿ ͜ʖ͡°)╭∩╮1Hey serrer, here's an 80g quest for you ( °﻿ ͜ʖ͡°)╭∩╮"
2062.50000,5,1,0.0,5,why no totem?
2063.00000,,2,0.0,5,totemoooo
2064.00000,6,2,2.0,5,VoHiYo NIGHTCORE VoHiYo
2064.50000,,2,0.0,5,69
2067.00000,3,2,0.0,5,MATH
2067.50000,3,2,-1.0,5,tank up shield block
2068.00000,8,1,1.0,5,PogChamp 36 damageo
2069.00000,10,1,-1.0,2,WutFace
2071.00000,10,2,0.0,2,gg
2072.00000,10,1,-1.0,2,WutFace
2072.50000,3,1,1.0,5,math LUL
2074.00000,8,1,1.0,5,he's sniping LUL
2075.00000,1,2,0.0,5,Now we alse
2076.00000,3,2,0.0,5,Sniperino
2076.50000,8,2,-1.0,5,36 damage atm
2079.00000,,2,0,3,!deck
2079.50000,,2,0,3,Decklists from stream! http://imgur.com/a/bNYjT (Partially Updated 9/15/16)
2080.00000,5,1,1.0,5,52 hp LUL
2081.00000,6,2,0.0,5,ULU
2082.00000,2,1,0.0,5,no totem cause scared of second brawl EleGiggle
2082.50000,5,2,0.0,5,just go for it
2083.00000,5,2,1.0,5,off by 6 lol
2085.00000,,2,0,3,!deck
2085.33333,2,2,0.0,5,U misses the totem power
2085.66667,5,2,-1.0,5,52 hp DansGame
2086.00000,7,1,-1.0,5,5:4+3-17= lost SoBayed
2087.00000,3,1,4.0,5,@foxyfox LUL @foxyfox LUL @foxyfox LUL @foxyfox LUL
2087.50000,1,1,1.0,5,"r9k in 2016 LUL( °﻿ ͜ʖ͡°)╭∩╮Hey serrer, here's an 80g quest for you ( °﻿ ͜ʖ͡°)╭∩╮"
2091.00000,6,2,-1.0,5,concede ULU
2092.00000,6,1,0.0,5,why does anyone watch this *** player?
2092.33333,6,2,-1.0,5,Concede is the play
2092.66667,9,1,2.0,5,good heal LUL
2093.00000,10,2,0.0,2,rage
2093.50000,10,2,0.0,2,snipe
2094.00000,10,2,0,2,...
2094.50000,2,2,0.0,5,value
2095.00000,9,2,1.0,5,heal for 0 OP
2095.50000,5,1,-1.0,5,GUYS IM ABOUT TO OPEN A PACK DO YOU THINK ITLL BE 40 DUST?
2097.00000,3,2,0.0,5,SNIPED
2097.33333,,2,0.0,5,y
2097.66667,6,1,1.0,5,playing around otk LUL
2099.00000,5,2,-1.0,5,never rockbiter RIP
2099.50000,5,2,0.0,5,+elise or riot
2100.00000,9,2,0.0,5,SNIPER
2100.50000,9,1,1.0,5,sniper LUL
2101.00000,8,1,1.0,5,OVERHEALING PogChamp
2101.33333,9,2,0.0,5,sniper
2101.66667,3,2,-1.0,5,"GG, concede"
2102.00000,3,2,0.0,5,i've got the stream in my sights
2102.50000,3,2,0.0,5,sniped
2103.00000,3,2,0.0,5,@Darth_Itachi nobody cares
2104.00000,3,2,-1.0,5,Bad
2105.00000,6,2,-1.0,5,WarriorStone ResidentSleeper
2105.33333,2,2,1.0,5,@FoxySoxy HeyGuys
2105.66667,4,2,0.0,5,VapeNation
2106.00000,3,2,0.0,5,well sniped
2106.50000,3,2,2.0,5,;) u got sniped fuccboi ;)
2107.00000,6,1,1.0,5,16 of LUL
2108.00000,3,1,2.0,5,its fun ULU LUL
2108.33333,3,2,0.0,5,"@Darth_Itachi, haHAA"
2108.66667,10,2,0.0,2,snipe
2109.00000,3,2,0.0,5,SNIPPED
2109.33333,,2,0,3,!uptime
2109.66667,,2,0,3,Try using /uptime if you have BTTV installed!
2112.00000,7,1,3.0,5,PogChamp 3 mana 0 heal PogChamp
2112.50000,,2,-1.0,5,you're garbage
2113.00000,10,1,1.0,2,LUL
2115.00000,6,2,0.0,5,be totally know
2115.50000,9,2,0.0,5,@FoxySoxy sniper
2116.00000,10,2,-1.0,2,BabyRage
2116.50000,6,1,0.0,5,no dog sub in chat??
2118.00000,8,1,0.0,5,Maybe you can run alex?
2119.00000,3,1,1.0,5,sniped LUL
2120.00000,3,2,0.0,5,sniped
2121.00000,3,2,0.0,5,SNIPERINO
2122.00000,6,1,0.0,5,concede shaman in 2016 LUL
2124.00000,2,2,0.0,5,51 if u have lightning bolt
2125.00000,9,2,-1.0,5,ALWAYS COUNTER BabyRage
2125.50000,5,2,-1.0,5,that sucks FeelsBadMan
2126.00000,8,1,1.0,5,sick dude SeemsGood EleGiggle
2126.50000,9,2,0.0,5,SNIPER
2128.00000,5,2,0.0,5,no subs only Mr.Destuctoid
2129.00000,3,1,1.0,5,"@FoxySoxy, LUL"
2130.00000,3,2,0.0,5,@foxysoxy hi sniperino
2130.50000,8,1,1.0,5,"WHAT EVER U DO , DONT GOOGLE legamulu Kappa"
2131.00000,3,2,0.0,5,"@FoxySoxy, ULU"
2131.50000,9,1,0.0,5,disgusting sniper Kappa
2132.00000,8,1,0.0,5,"@HSdogdog, justica on 5, he coined it"
2133.00000,3,2,0.0,5,sniperino
2133.33333,6,2,0.0,5,justicar on 7 Keepo
2133.66667,3,1,1.0,5,sniperino in the dickerino LUL
2135.00000,1,2,0.0,5,what a low life sniper
2135.50000,10,1,-1.0,2,WutFace
2136.00000,5,1,0.0,5,its not me i can only afford a mage deck
2136.33333,10,1,1.0,2,lul
2136.66667,10,1,-1.0,2,WutFace
2137.00000,3,2,-1.0,5,sniped so hard
2137.50000,10,1,-1.0,2,WutFace
2138.00000,6,2,0.0,5,▄▄▄▄▄▄▄▄▄ ░▄███████▀▀▀▀▀▀███████▄ ░▐████▀▒DIDDLY▒▒▒▒▀██████▄ ░███▀▒▒▒▒SPAMLY▒▒▒▒▒▀█████ ░▐██▒▒▒▒▒▒DOODLY▒▒▒▒▒▒████▌ ░▐█▌▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒████▌ ░░█▒▄▀▀▀▀▀▄▒▒▄▀▀▀▀▀▄▒▐███▌ ░░░▐░░░▄▄░░▌▐░░░▄▄░░▌▐███▌ ░▄▀▌░░░▀▀░░▌▐░░░▀▀░░▌▒▀▒█▌ ░▌▒▀▄░░░░▄▀▒▒▀▄░░░▄▀▒▒▄▀▒▌ ░▀▄▐▒▀▀▀▀▒▒▒▒▒▒▀▀▀▒▒▒▒▒▒█ ░░░▀▌▒▄██▄▄▄▄████▄▒▒▒▒█▀ ░░░░▄██████████████▒▒▐▌ ░░░▀███▀▀████▀█████▀▒▌ ░░░░░▌▒▒▒▄▒▒▒▄▒▒▒▒▒▒▐ ░░░░░▌▒▒▒▒▀▀▀▒▒▒▒▒▒▒▐
2138.50000,2,2,0.0,5,@FoxySoxy (puke)
2139.00000,9,2,-2.0,5,@FoxySoxy suck a dick
2139.12500,3,2,1.0,5,you would have won if you had executus
2139.25000,5,1,1.0,5,If only warrior didnt run Justicar LUL
2139.37500,5,1,0.0,5,concede at 30 hp ? Kappa
2139.50000,10,1,-1.0,2,WutFace
2139.62500,,2,0.0,5,FITE HIM
2139.75000,8,2,1.0,1,"@FoxySoxy, wow"
2139.87500,7,1,-1.0,5,"first time playing deck, gets worst matchup possible FeelsBadMan"
2140.00000,10,2,-1.0,2,PJSalt
2141.00000,10,1,1.0,2,LUL
2141.12500,10,1,-1.0,2,WutFace
2141.25000,6,2,0.0,5,411 ▄▄▄▄▄▄▄▄▄ ░▄███████▀▀▀▀▀▀███████▄ ░▐████▀▒DIDDLY▒▒▒▒▀██████▄ ░███▀▒▒▒▒SPAMLY▒▒▒▒▒▀█████ ░▐██▒▒▒▒▒▒DOODLY▒▒▒▒▒▒████▌ ░▐█▌▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒████▌ ░░█▒▄▀▀▀▀▀▄▒▒▄▀▀▀▀▀▄▒▐███▌ ░░░▐░░░▄▄░░▌▐░░░▄▄░░▌▐███▌ ░▄▀▌░░░▀▀░░▌▐░░░▀▀░░▌▒▀▒█▌ ░▌▒▀▄░░░░▄▀▒▒▀▄░░░▄▀▒▒▄▀▒▌ ░▀▄▐▒▀▀▀▀▒▒▒▒▒▒▀▀▀▒▒▒▒▒▒█ ░░░▀▌▒▄██▄▄▄▄████▄▒▒▒▒█▀ ░░░░▄██████████████▒▒▐▌ ░░░▀███▀▀████▀█████▀▒▌ ░░░░░▌▒▒▒▄▒▒▒▄▒▒▒▒▒▒▐ ░░░░░▌▒▒▒▒▀▀▀▒▒▒▒▒▒▒▐
2141.37500,3,1,2.0,5,@foxysoxy nice skill win LUL
2141.50000,9,2,-1.0,5,dirty sniper
2141.62500,6,2,-1.0,5,Do u think justicarr is broken
2141.75000,7,2,0.0,5,bb
2141.87500,1,2,0.0,5,sniper DatSheffy
2142.00000,2,2,0.0,5,@hsdogdog deckliat
2142.50000,,2,0.0,5,LIL
2144.00000,7,1,0.0,5,same guy?
2145.00000,10,1,1.0,2,LUL
2146.00000,10,1,-1.0,2,WutFace
2146.50000,6,1,-1.0,5,how does this idiot have 13800 viewers?
2147.00000,10,1,-1.0,2,WutFace
2147.20000,5,1,3.0,5,I JUST OPENED A GOLD VAN CLEEF PogChamp PogChamp
2147.40000,3,1,1.0,5,"3 mana, see a random card from your opponent's deck Kappa"
2147.60000,3,2,0.0,5,(6+3)x2 x2=36
2147.80000,8,2,0.0,5,what is this song
2149.00000,3,1,0.0,5,implying that hearthstone in general isnt a waste of time Kappa
2149.50000,2,2,0.0,5,jesus
2151.00000,10,1,-1.0,2,WutFace
2152.00000,8,1,1.0,5,run yogg Kappa
2152.33333,10,1,-1.0,2,WutFace
2152.66667,8,2,1.0,5,It works pretty well when the opponent doesn't know
2153.00000,6,2,0.0,5,ULU
2154.00000,9,1,0.0,5,How did he know what tit were playing ? I never even heard of otk shaman.
2155.00000,8,1,0.0,5,@foxysoxy f u man @hsdogdog hes sniping
2160.00000,,2,0.0,5,b
2161.00000,6,1,1.0,5,@midweekyeti not when you have this many viewers lol
2165.00000,5,2,0.0,5,@jollertim gj PicoMause
2165.33333,2,2,-1.0,5,this song is so bad (puke)
2165.66667,,2,0.0,5,this doge chan is agry desu !!
2166.00000,10,2,-1.0,2,ResidentSleeper
2167.00000,10,2,0.0,2,OSsloth
2167.50000,5,1,2.0,5,"@jollertim, *** you PogChamp Kappa"
2168.00000,8,2,1.0,5,"@Hsdogdog, <3"
2171.00000,3,2,0.0,5,@obanye this is why you aren't rank 2
2173.00000,,2,0,3,!200k
2173.16667,9,2,0.0,5,All shamans then you switch and it's all warriors.
2173.33333,7,2,-1.0,5,This *** music wtf
2173.50000,,2,0,3,200k followers for a shirtless stream! Kreygasm
2173.66667,3,2,0.0,5,NOT ME
2173.83333,6,1,1.0,5,LUL▄▄▄▄▄▄▄▄▄ ░▄███████▀▀▀▀▀▀███████▄ ░▐████▀▒DIDDLY▒▒▒▒▀██████▄ ░███▀▒▒▒▒SPAMLY▒▒▒▒▒▀█████ ░▐██▒▒▒▒▒▒DOODLY▒▒▒▒▒▒████▌ ░▐█▌▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒████▌ ░░█▒▄▀▀▀▀▀▄▒▒▄▀▀▀▀▀▄▒▐███▌ ░░░▐░░░▄▄░░▌▐░░░▄▄░░▌▐███▌ ░▄▀▌░░░▀▀░░▌▐░░░▀▀░░▌▒▀▒█▌ ░▌▒▀▄░░░░▄▀▒▒▀▄░░░▄▀▒▒▄▀▒▌ ░▀▄▐▒▀▀▀▀▒▒▒▒▒▒▀▀▀▒▒▒▒▒▒█ ░░░▀▌▒▄██▄▄▄▄████▄▒▒▒▒█▀ ░░░░▄██████████████▒▒▐▌ ░░░▀███▀▀████▀█████▀▒▌ ░░░░░▌▒▒▒▄▒▒▒▄▒▒▒▒▒▒▐ ░░░░░▌▒▒▒▒▀▀▀▒▒▒▒▒▒▒▐
2175.00000,3,1,2.0,5,"@FoxySoxy, LUL LUL"
2179.00000,5,2,1.0,5,"@voidpigeon, true lol"
2180.00000,7,1,2.0,5,@awildtrihard thanks for helping his viewer count grow EleGiggle
2180.33333,6,1,-1.0,5,WutFace Satanic Flanders
2180.66667,3,2,0.0,5,it's ok. liquid will give you a new mouse if you take off your shirt
2181.00000,6,2,0.0,5,3323 ▄▄▄▄▄▄▄▄▄ ░▄███████▀▀▀▀▀▀███████▄ ░▐████▀▒DIDDLY▒▒▒▒▀██████▄ ░███▀▒▒▒▒SPAMLY▒▒▒▒▒▀█████ ░▐██▒▒▒▒▒▒DOODLY▒▒▒▒▒▒████▌ ░▐█▌▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒████▌ ░░█▒▄▀▀▀▀▀▄▒▒▄▀▀▀▀▀▄▒▐███▌ ░░░▐░░░▄▄░░▌▐░░░▄▄░░▌▐███▌ ░▄▀▌░░░▀▀░░▌▐░░░▀▀░░▌▒▀▒█▌ ░▌▒▀▄░░░░▄▀▒▒▀▄░░░▄▀▒▒▄▀▒▌ ░▀▄▐▒▀▀▀▀▒▒▒▒▒▒▀▀▀▒▒▒▒▒▒█ ░░░▀▌▒▄██▄▄▄▄████▄▒▒▒▒█▀ ░░░░▄██████████████▒▒▐▌ ░░░▀███▀▀████▀█████▀▒▌ ░░░░░▌▒▒▒▄▒▒▒▄▒▒▒▒▒▒▐ ░░░░░▌▒▒▒▒▀▀▀▒▒▒▒▒▒▒▐
2181.50000,5,1,1.0,5,someone 80 gold guest? whisper me
2182.00000,5,2,-1.0,5,ResidentSleeper FUN AND INTERACTIVE ResidentSleeper
2183.00000,5,2,0.0,5,@suttlesDOTA It was 40 dust SeemsGood
2184.00000,10,1,-1.0,2,WutFace
2184.50000,9,1,-1.0,5,this version is bad not the song
2187.00000,6,2,0.0,5,441 ▄▄▄▄▄▄▄▄▄ ░▄███████▀▀▀▀▀▀███████▄ ░▐████▀▒DIDDLY▒▒▒▒▀██████▄ ░███▀▒▒▒▒SPAMLY▒▒▒▒▒▀█████ ░▐██▒▒▒▒▒▒DOODLY▒▒▒▒▒▒████▌ ░▐█▌▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒████▌ ░░█▒▄▀▀▀▀▀▄▒▒▄▀▀▀▀▀▄▒▐███▌ ░░░▐░░░▄▄░░▌▐░░░▄▄░░▌▐███▌ ░▄▀▌░░░▀▀░░▌▐░░░▀▀░░▌▒▀▒█▌ ░▌▒▀▄░░░░▄▀▒▒▀▄░░░▄▀▒▒▄▀▒▌ ░▀▄▐▒▀▀▀▀▒▒▒▒▒▒▀▀▀▒▒▒▒▒▒█ ░░░▀▌▒▄██▄▄▄▄████▄▒▒▒▒█▀ ░░░░▄██████████████▒▒▐▌ ░░░▀███▀▀████▀█████▀▒▌ ░░░░░▌▒▒▒▄▒▒▒▄▒▒▒▒▒▒▐ ░░░░░▌▒▒▒▒▀▀▀▒▒▒▒▒▒▒▐
2188.00000,3,2,1.0,5,@FoxySoxy nice skill win. twat
2188.50000,2,1,0.0,5,you think the portals are needed?
2189.00000,,1,0.0,5,2(6+3)*2=36
2189.50000,6,2,0.0,5,warriorstone
2190.00000,3,1,-3.0,5,BabyRage getting paid to play hs such a waste of time BabyRage
2191.00000,9,2,-1.0,5,"@FoxySoxy, dude u r a retard"
2191.50000,8,1,0.0,5,Can we Twisting nether this song?
2193.00000,6,2,0.0,5,5551 ▄▄▄▄▄▄▄▄▄ ░▄███████▀▀▀▀▀▀███████▄ ░▐████▀▒DIDDLY▒▒▒▒▀██████▄ ░███▀▒▒▒▒SPAMLY▒▒▒▒▒▀█████ ░▐██▒▒▒▒▒▒DOODLY▒▒▒▒▒▒████▌ ░▐█▌▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒████▌ ░░█▒▄▀▀▀▀▀▄▒▒▄▀▀▀▀▀▄▒▐███▌ ░░░▐░░░▄▄░░▌▐░░░▄▄░░▌▐███▌ ░▄▀▌░░░▀▀░░▌▐░░░▀▀░░▌▒▀▒█▌ ░▌▒▀▄░░░░▄▀▒▒▀▄░░░▄▀▒▒▄▀▒▌ ░▀▄▐▒▀▀▀▀▒▒▒▒▒▒▀▀▀▒▒▒▒▒▒█ ░░░▀▌▒▄██▄▄▄▄████▄▒▒▒▒█▀ ░░░░▄██████████████▒▒▐▌ ░░░▀███▀▀████▀█████▀▒▌ ░░░░░▌▒▒▒▄▒▒▒▄▒▒▒▒▒▒▐ ░░░░░▌▒▒▒▒▀▀▀▒▒▒▒▒▒▒▐
2193.50000,10,1,-1.0,2,WutFace
2195.00000,5,2,0.0,5,Countered FeelsBadMan 🔫
2196.00000,9,2,1.0,5,I don't even have the time to rank to 10 . I work
2196.50000,5,1,-1.0,5,No mods WutFace
2197.00000,9,1,0.0,5,@HSdogdog ban the sniper
2198.00000,10,1,-1.0,2,WutFace
2198.50000,2,1,-1.0,5,14k viewers and dead chat? Viewbot?
2204.00000,9,2,0.0,5,Too much lirikSALT
2205.00000,10,2,1.0,1,HeyGuys
2206.00000,8,2,-1.0,5,ONE MAN SPAM DansGame
2206.50000,2,2,-1.0,5,NEDS DEAD BABY
2209.00000,5,1,2.0,5,GUYS I HAVE 80 GOLD QUEST PogChamp
2214.00000,3,1,0.0,5,"@sjow_is_bald, Wont stop the mad man LUL"
2215.00000,5,2,1.0,5,MrDestructoid hello master MrDestructoid
2217.00000,9,2,0.0,5,@foxysoxy good sniper
2218.00000,2,2,1.0,5,@SjowYuicy HeyGuys
2219.00000,8,2,0.0,5,why didnt you just try the combo and see it he wanst holding double removal
2220.00000,3,2,0.0,5,haHAA
2221.00000,3,2,0.0,5,haHAA
2222.00000,2,2,1.0,5,@sonicMy HeyGuys
2222.33333,5,2,0.0,5,i am f2p i only have mage deck :/
2222.66667,6,2,0.0,5,dog sog
2223.00000,3,2,0.0,5,haHAA
2224.00000,2,1,0.0,5,Dog what list is this?
2224.33333,6,2,0.0,5,missed windfury
2224.66667,3,2,0.0,5,haHAA
2225.00000,6,2,0.0,5,DOG SOG FrankerZ
2225.33333,3,2,0.0,5,haHAA
2225.66667,10,1,1.0,2,LUL
2227.00000,3,2,0.0,5,haHAA
2227.33333,3,2,0.0,5,haHAA
2227.66667,9,2,0.0,5,dang sang
2228.00000,3,2,0.0,5,haHAA
2228.25000,10,2,1.0,2,4Head
2228.50000,8,1,1.0,5,DOG SONG PogChamp
2228.75000,8,1,0.0,5,what's happen if copy leeroy that buffed flametong
2229.00000,3,2,0.0,5,haHAA
2229.50000,10,1,1.0,2,LUL
2230.00000,3,2,0.0,5,haHAA
2230.33333,10,2,0.0,2,thijsHAHAA
2230.66667,3,2,0.0,5,haHAA so funny
2231.00000,6,1,2.0,5,nice class LUL
2232.00000,2,1,2.0,5,"This message adds zero value to your life. I hope you enjoyed reading this, because I enjoyed typing it out. If you are still reading this, I would just like to tell you that you are wasting your time. If you think anything positive will come out of this final sentence, you are mistaken"
2232.50000,3,2,0.0,5,haHAA
2233.00000,3,2,0.0,1,haHAA
2233.50000,5,1,3.0,5,Not having a cancer chat like reckful? Must be bots 4Head
2234.00000,3,2,0.0,1,haHAA
2234.33333,7,1,0.0,5,MrDestructoid 7 Did someone call? MrDestructoid 7
2234.66667,,2,0.0,5,MAGNUM DONG
2235.00000,3,2,0.0,5,haHAA
2235.50000,10,1,1.0,2,Kappa
2236.00000,3,2,0.0,5,haHAA
2236.25000,3,2,0.0,5,haHAA ✌️
2236.50000,7,1,1.0,5,Dog i thought you werent a fan of *** music 4Head
2236.75000,3,2,0.0,5,haHAA
2237.00000,3,2,0.0,5,haHAA
2237.33333,9,2,0.0,5,dank sang
2237.66667,5,1,-1.0,5,it's so stupid every time I remember you playing this deck it's always vs control warrior
2238.00000,9,2,0.0,5,I m f2p I have only basic decks
2238.33333,3,2,0.0,5,haHAA
2238.66667,9,1,0.0,5,is dicking bimbos still banned?
2240.00000,3,2,1.0,5,Nice one haHAA
2240.50000,10,2,0.0,2,OhMyDog
2241.00000,3,2,0.0,5,haHAA
2241.50000,3,2,0.0,5,haHAA 🔫
2242.00000,6,2,-1.0,5,idiot
2242.50000,3,2,0.0,5,HAhaa
2243.00000,3,2,0.0,5,haHAA
2243.33333,9,2,0.0,5,moon2HAHAA
2243.66667,3,2,1.0,5,golden haHAA sighting
2244.00000,3,1,1.0,5,haHAA new meme nice haHAA
2248.00000,2,1,2.0,5,Nice deck dog @hsdogdog gets beaten by heropower EleGiggle
2249.00000,10,1,0.0,2,MrDestructoid MrDestructoid MrDestructoid MrDestructoid MrDestructoid MrDestructoid
2250.00000,2,2,1.0,5,OSkomodo xD
2250.33333,10,2,0.0,2,OSkomodo
2250.66667,,2,0.0,5,OSkomod
2252.00000,9,2,0.0,5,f2p in 2016 EleGiggler
2252.50000,3,1,2.0,5,GOLDEN haHAA PogChamp
2253.00000,8,1,1.0,5,Kappa test
2253.50000,10,1,1.0,2,Kappa
2254.00000,4,1,1.0,5,ghoul EleGiggle
2257.00000,,2,0.0,5,OSkomodoOSkomodoOSkomodo
2261.00000,10,2,0.0,2,OSkomodo
2262.00000,10,1,1.0,2,Kappa
2262.33333,10,1,1.0,2,Kappa
2262.66667,10,2,0.0,2,OSkomodo
2263.00000,3,2,0.0,5,haha
2263.50000,10,1,1.0,2,Kappa
2264.00000,10,1,1.0,2,Kappa
2264.33333,2,1,-1.0,5,@HSdogdog im wasted. whats your name?
2264.66667,6,2,0.0,5,Someone shut this mans channel down hes viewbotting
